CLLI;País;CNPJ;Razão Social;Tipo;SubTipo;Modalidade;CON/DEV;Filial;Endereço;Cidade;Estado;Depto.;C. Contábil;Fornecedor;SAP;CNPJ Fornecedor;Conta/UC;Medidor;Taxa USD;Fator;Pagamento;Grupo;ICMS;PIS/PASEP;COFINS;Dia da Leitura;Disponível;Nota Fiscal;Mês;Ano;Vencimento;Enviada;  Valor Local  ;Bandeira;Dias Medidos;    Leitura Anterior    ;    Leitura Atual    ;      KWH      ;Per. Inicial Consulta;Per. Final Consulta; Contratado Demanda HTF  (KW) ; Contrado Demanda HTP  (KW) ; Consumido Demanda HFP ($) ; Consumido Demanda HTP ($) ; Quantidade Demanda HFP (KW) ; Quantidade Demanda HP (KW) ; Outros Encargos ($) ; Quantidade encargos KWH ; Multas/Penalidades $ ; Impostos $ ; Descontos $ ;Media Kw;Valor USD;USD/Kw;USD/Kwh;Projeção de Imposto;USD s/ Imposto;USD/Kw S/ Imp.
SRCBBZAC;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SOROCABA;AV EID MANSUR 666 - PQ S GEORGE - 06708-070 COTIA SP;COTIA;SP;J639LT1;61210005;CPFL PIRATININGA;187623;04.172.213/0001-51;0700055889 / 2094141681;400967170;5,27;;;B3 - COMERCIAL;18%;1%;4%;1;5;66650207;2;2021;01/02/2021;09/02/2021; 6.367,33 ;Amarela;28; 19.561,000 ; 19.785,000 ; 8.960,000 ;04/01/2021;01/02/2021;;;;;;;;;;;;;;;;0;;
SRCBBZAC;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SOROCABA;AV EID MANSUR 666 - PQ S GEORGE - 06708-070 COTIA SP;COTIA;SP;J639LT1;61210005;CPFL PIRATININGA;187623;04.172.213/0001-51;0700055889 / 2094141681;400967170;5,27;;;B3 - COMERCIAL;18%;1%;4%;1;5;64720808;1;2021;12/01/2021;; 7.274,24 ;VERMELHA/AMARELA;31; 19.323,000 ; 19.561,000 ; 9.520,000 ;04/12/2020;04/01/2021;;;;;;;;;;;;;;;;0;;
SRCBBZAC;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SOROCABA;AV EID MANSUR 666 - PQ S GEORGE - 06708-070 COTIA SP;COTIA;SP;J639LT1;61210005;CPFL PIRATININGA;187623;04.172.213/0001-51;0700055889 / 2094141681;400967170;5,27;;;B3 - COMERCIAL;18%;1%;4%;1;5;62919803;12;2020;04/12/2020;14/12/2020; 6.699,68 ;Vermelha;31; 19.085,000 ; 19.323,000 ; 9.520,000 ;03/11/2020;04/12/2020;;;;;;;;;;;;;;;;0;;
SRCBBZAC;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SOROCABA;AV EID MANSUR 666 - PQ S GEORGE - 06708-070 COTIA SP;COTIA;SP;J639LT1;61210005;CPFL PIRATININGA;187623;04.172.213/0001-51;0700055889 / 2094141681;400967170;5,27;;;B3 - COMERCIAL;18%;1%;4%;1;5;61177605;11;2020;12/11/2020;12/11/2020; 6.631,95 ;VERDE;30; 10.080,000 ; 19.085,000 ; 19.085,000 ;01/10/2020;31/10/2020;;;;;;;;;;;;;;;;0;;
SRCBBZAC;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;NODO;NODO;CONVENCIONAL;CONSUMO;SOROCABA;AV EID MANSUR 666 - PQ S GEORGE - 06708-070 COTIA SP;COTIA;SP;J639LT1;61210005;CPFL PIRATININGA;187623;04.172.213/0001-51;0700055889 / 2094141681;400967170;5,27;;;B3 - COMERCIAL;18%;1%;4%;1;5;59292643;10;2020;13/10/2020;; 6.018,39 ;;30; 9.400,000 ; 18.833,000 ; 18.833,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
TEUIBZAA;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;TEUTONIA;RUA PASTOR HASENACK, 370 - 95890-000 - Teutônia - RIO GRANDE DO SUL;TEUTONIA;RS;J639LT1;61210005;CERTEL;188163;09.257.558/0001-21;76010/2;3095472793;5,27;;;B3 - COMERCIAL;30%;0%;2%;22;21;4855775;3;2021;05/05/2021;; 2.219,83 ;Amarela;28; 74.860,000 ; 77.934,000 ; 3.074,000 ;22/02/2021;22/03/2021;;;;;;;;;;;;;;;;0;;
TEUIBZAA;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;TEUTONIA;RUA PASTOR HASENACK, 370 - 95890-000 - Teutônia - RIO GRANDE DO SUL;TEUTONIA;RS;J639LT1;61210005;CERTEL;188163;09.257.558/0001-21;76010/2;3095472793;5,27;;;B3 - COMERCIAL;30%;0%;2%;22;21;4786980;2;2021;22/02/2021;05/04/2021; 2.517,52 ;Amarela;32; 71.377,000 ; 4.786.980,000 ; 3.483,000 ;21/01/2021;22/01/2021;;;;;;;;;;;;;;;;0;;
TEUIBZAA;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;TEUTONIA;RUA PASTOR HASENACK, 370 - 95890-000 - Teutônia - RIO GRANDE DO SUL;TEUTONIA;RS;J639LT1;61210005;CERTEL;188163;09.257.558/0001-21;76010/2;3095472793;5,27;;;B3 - COMERCIAL;30%;0%;2%;22;21;4718289;1;2021;05/03/2021;; 2.586,00 ;VERMELHA/ AMARELA;31; 67.910,000 ; 71.377,000 ; 3.467,000 ;21/12/2020;21/01/2021;;;;;;;;;;;;;;;;0;;
TEUIBZAA;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;TEUTONIA;RUA PASTOR HASENACK, 370 - 95890-000 - Teutônia - RIO GRANDE DO SUL;TEUTONIA;RS;J639LT1;61210005;CERTEL;188163;09.257.558/0001-21;76010/2;3095472793;5,27;;;B3 - COMERCIAL;30%;0%;2%;22;21;4649602;12;2020;21/12/2020;05/02/2021; 2.513,86 ;;30; 64.621,000 ; 67.910,000 ; 3.289,000 ;20/11/2020;20/12/2020;;;;;;;;;;;;;;;;0;;
TEUIBZAA;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;TEUTONIA;RUA PASTOR HASENACK, 370 - 95890-000 - Teutônia - RIO GRANDE DO SUL;TEUTONIA;RS;J639LT1;61210005;CERTEL;188163;09.257.558/0001-21;76010/2;3095472793;5,27;;;B3 - COMERCIAL;30%;0%;2%;22;21;4580691;11;2020;05/01/2021;05/01/2021; 2.138,26 ;;30; 3.046,000 ; 64.621,000 ; 64.621,000 ;01/10/2020;31/10/2020;;;;;;;;;;;;;;;;0;;
TEUIBZAA;BRASIL;72.843.212/0001-41;CENTURYLINK COMUNICACOES DO BRASIL LTDA.;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;TEUTONIA;RUA PASTOR HASENACK, 370 - 95890-000 - Teutônia - RIO GRANDE DO SUL;TEUTONIA;RS;J639LT1;61210005;CERTEL;188163;09.257.558/0001-21;76010/2;3095472793;5,27;;;B3 - COMERCIAL;30%;0%;2%;22;21;4513318;10;2020;04/12/2020;; 2.075,33 ;;30; 2.853,000 ; 61.575,000 ; 61.575,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
VRIABZAA   ;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VACARIA;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0713523107 / 4002023246;5404506;5,27;;;B3 - COMERCIAL;;1%;5%;8;8;99673428;3;2021;19/03/2021;; 3.023,30 ;Amarela;31; 60.480,000 ; 63.578,000 ; 3.098,000 ;08/02/2021;11/03/2021;;;;;;;;;;;;;;;;0;;
VRIABZAA   ;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VACARIA;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0713523107 / 4002023246;5404506;5,27;;;B3 - COMERCIAL;;1%;5%;8;8;96642741;2;2021;09/02/2021;18/02/2021; 2.729,60 ;Amarela;28; 57.664,000 ; 60.480,000 ; 2.816,000 ;11/01/2021;08/02/2021;;;;;;;;;;;;;;;;0;;
VRIABZAA   ;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VACARIA;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0713523107 / 4002023246;5404506;5,27;;;B3 - COMERCIAL;;1%;5%;8;8;93737958;1;2021;19/01/2021;; 3.192,98 ;VERMELHA/ AMARELA;31; 54.513,000 ; 57.664,000 ; 3.151,000 ;11/12/2020;11/01/2021;;;;;;;;;;;;;;;;0;;
VRIABZAA   ;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VACARIA;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0713523107 / 4002023246;5404506;5,27;;;B3 - COMERCIAL;;1%;5%;8;8;87740355;11;2020;18/11/2020;18/11/2020; 2.952,43 ;VERDE;30; 3.098,000 ; 51.472,000 ; 51.472,000 ;01/10/2020;31/10/2020;;;;;;;;;;;;;;;;0;;
VRIABZAA   ;BRASIL;72.843.212/0001-41;LEVEL 3 COMUNICACOES DO BRASIL LTDA;SHELTER;SHELTER;CONVENCIONAL;CONSUMO;VACARIA;AV EID MANSUR 666;COTIA;SP;J639LT1;61210005;RGE SUL;189054;02.016.440/0001-62;0713523107 / 4002023246;5404506;5,27;;;B3 - COMERCIAL;;1%;5%;8;8;84807489;10;2020;19/10/2020;; 2.523,08 ;;30; 2.666,000 ; 48.374,000 ; 48.374,000 ;01/09/2020;30/09/2020;;;;;;;;;;;;;;;;0;;
SNTGCHMQ;CHILE;96.896.440-2;CENTURY LINK CHILE S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Nuevo DC TLP Santiago;AVDA. PTE KENNEDY 5735 OF/ 802;SANTIAGO;SANTIAGO;J645LT6;65366540;Enel Distribución Chile S.A.;188248;96800570-7;3345853-3;;769,23;;;;;;;;;;12;2020;13/01/2021;; 47.650.182,00 ;;31;      ;; 559.866,000 ;30/11/2020;31/12/2020;;;;;;;;;;;;;;;;0;;
VPRSCHAF;CHILE;96.896.440-2;Level 3 Chile S A;CABLE STATION;CABLE STATION;CONVENCIONAL;CONSUMO;Cable Landing Valparaiso;Av Kennedy 5735 Of 802 Torre Poniente, Las;VALPARAISO;VALPARAISO;J645LT1;61210005;Chilquinta Energía S.A;189909;;526779;;769,23;;;;;;;;;;12;2020;20/01/2021;; 15.208.128,00 ;;30;      ;; 123.000,000 ;01/12/2020;31/12/2020; 169,200 ;;;;;;;;;;;;;;;0;;
VPRSCHAF;CHILE;96.896.440-2;CENTURY LINK CHILE S.A;CABLE STATION;CABLE STATION;CONVENCIONAL;CONSUMO;Cable Landing Valparaiso;Av Kennedy 5735 Of 802 Torre Poniente, Las;VALPARAISO;VALPARAISO;J645LT1;61210005;Enel Distribución Chile S.A.;189909;;1603168-2;;769,23;;;;;;;;;;1;2021;11/01/2021;; 101.955.369,00 ;;31;      ;; 1.215.922,000 ;30/11/2020;31/12/2020;;;;;;;;;;;;;;;;0;;
GYQLECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Guayaquil;CAMPUS POLITECNICO VIA PERIMETRAL / PROSPERINA PB / XIMENA - GUAYAQUIL;GUAIAQUIL;GUAIAQUIL;J637LT6;65366540;Empresa Eléctrica Quito S.A.E.E.Q.;188693;;148-999-026490157;1138366;0;;;;;;;;;;3;2021;12/03/2021;; 8.811,03 ;;29; 109.148,000 ; 110.311,000 ; 94.900,800 ;22/01/2021;19/02/2021;;;;;;;;;;;;;;;;0;;
GYQLECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Guayaquil;CAMPUS POLITECNICO VIA PERIMETRAL / PROSPERINA PB / XIMENA - GUAYAQUIL;GUAIAQUIL;GUAIAQUIL;J637LT6;65366540;Empresa Eléctrica Pública Estratégica Corporación Nacional de Electricidad CNEL EP;188693;;148-999-026490157;1138366;0;;;;;;;;;;2;2021;10/02/2021;10/02/2021; 8.930,32 ;;30; 107.966,000 ; 109.148,000 ; 96.451,200 ;23/12/2020;21/01/2021;;;;;;;;;;;;;;;;0;;
GYQLECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Guayaquil;CAMPUS POLITECNICO VIA PERIMETRAL / PROSPERINA PB / XIMENA - GUAYAQUIL;GUAIAQUIL;GUAIAQUIL;J637LT6;65366540;Empresa Eléctrica Pública Estratégica Corporación Nacional de Electricidad CNEL EP;188693;;148-999-026490157;1138366;0;;;;;;;;;;12;2020;28/12/2020;28/12/2020; 8.108,68 ;;29; 106.900,000 ; 107.966,000 ; 86.985,600 ;24/11/2020;22/12/2020;;;;;;;;;;;;;;;;0;;
GYQLECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Guayaquil;CAMPUS POLITECNICO VIA PERIMETRAL / PROSPERINA PB / XIMENA - GUAYAQUIL;GUAIAQUIL;GUAIAQUIL;J637LT6;65366540;Empresa Eléctrica Pública Estratégica Corporación Nacional de Electricidad CNEL EP;188693;;148-999-026490157;1138366;0;;;;;;;;;;11;2020;28/11/2020;14/12/2020; 9.708,62 ;;33; 116.655,000 ; 118.045,000 ; 118.045,000 ;23/10/2020;23/11/2020;;;;;;;;;;;;;;;;0;;
QITOECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A.);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Quito;OE9 JUAN DIAZ N37-11 N36A RODRIGO MURIEL / IÑAQUITO ALTO PB / RUMIPAMBA - QUITO;QUITO;QUITO;J637LT6;65366540;Empresa Eléctrica Quito S.A.E.E.Q.;188693;;001-999-047210849;50000846;0;;;;;;;;;;3;2021;18/03/2021;; 18.503,62 ;;28; 6.160,400 ; 6.519,260 ; 195.734,730 ;02/02/2021;01/03/2021;;;;;;;;;;;;;;;;0;;
QITOECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A.);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Quito;OE9 JUAN DIAZ N37-11 N36A RODRIGO MURIEL / IÑAQUITO ALTO PB / RUMIPAMBA - QUITO;QUITO;QUITO;J637LT6;65366540;Empresa Eléctrica Quito S.A.E.E.Q.;188693;;001-999-047210849;50000846;0;;;;;;;;;;2;2021;19/02/2021;19/02/2021; 26.935,81 ;;31; 5.988,000 ; 6.160,000 ; 223.551,040 ;02/01/2021;01/02/2021;;;;;;;;;;;;;;;;0;;
QITOECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A.);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Quito;OE9 JUAN DIAZ N37-11 N36A RODRIGO MURIEL / IÑAQUITO ALTO PB / RUMIPAMBA - QUITO;QUITO;QUITO;J637LT6;65366540;Empresa Eléctrica Quito S.A.E.E.Q.;188693;;001-999-047210849;50000846;0;;;;;;;;;;1;2021;04/01/2021;; 26.243,57 ;;31; 5.349,200 ; 5.750,570 ; 218.925,630 ;02/12/2020;01/01/2021;;;;;;;;;;;;;;;;0;;
QITOECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A.);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Quito;OE9 JUAN DIAZ N37-11 N36A RODRIGO MURIEL / IÑAQUITO ALTO PB / RUMIPAMBA - QUITO;QUITO;QUITO;J637LT6;65366540;Empresa Eléctrica Quito S.A.E.E.Q.;188693;;001-999-047210849;50000846;0;;;;;;;;;;12;2020;02/12/2020;17/12/2020; 24.748,02 ;;30; 5.468,290 ; 5.880,950 ; 17.976,730 ;02/11/2020;01/12/2020;;;;;;;;;;;;;;;;0;;
QITOECFL;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Datacenter Carcelen Quito;N77C ESQ JUAN PABLO BARREZUETA / CARCELÉN - QUITO;QUITO;QUITO;J637LT6;65366540;Empresa Eléctrica Quito S.A.E.E.Q.;188693;;001-999-047210850;1001941655;0;;;;;;;;;;12;2020;04/01/2021;; 19.246,26 ;;31; 1.233,540 ; 1.373,360 ; 159.400,500 ;02/12/2020;01/01/2021;;;;;;;;;;;;;;;;0;;
QITOECFL;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Datacenter Carcelen Quito;N77C ESQ JUAN PABLO BARREZUETA / CARCELÉN - QUITO;QUITO;QUITO;J637LT6;65366540;Empresa Eléctrica Quito S.A.E.E.Q.;188693;;001-999-047210850;1001941655;0;;;;;;;;;;11;2020;02/12/2020;17/12/2020; 18.857,22 ;;30; 1.097,250 ; 1.234,220 ; 13.692,270 ;02/11/2020;01/12/2020;;;;;;;;;;;;;;;;0;;
LIMAPUCD;PERU;20252575457;CENTURYLINK PERU S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Lima;AV. MANUEL OLGUIN NRO. 395 URB. LOS GRANADOS- LIMA - LIMA - SANTIAGO DE SURCO;LIMA;LIMA;J644LT6;65366540;INLAND ENERGY SAC;187039;20600676084;1361377;;3,49;;;;;;;;;;1;2021;15/02/2021;; 79.300,43 ;;30;      ;      ; 229.929,280 ;31/12/2020;31/01/2021;;;;;;;;;;;;;;;;0;;
LIMAPUCD;PERU;20252575457;CENTURYLINK PERU S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Lima;AV. MANUEL OLGUIN NRO. 395 URB. LOS GRANADOS- LIMA - LIMA - SANTIAGO DE SURCO;LIMA;LIMA;J644LT6;65366540;INLAND ENERGY SAC;187039;20600676084;3,40E+11;;3,49;;;;;;;;;;1;2021;15/02/2021;; 378.809,24 ;;30;      ;      ; 1.136.608,300 ;31/12/2020;31/01/2021;;;;;;;;;;;;;;;;0;;
LIMAPUCD;PERU;20252575457;CENTURYLINK PERU S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Lima;AV. MANUEL OLGUIN NRO. 395 URB. LOS GRANADOS- LIMA - LIMA - SANTIAGO DE SURCO;LIMA;LIMA;J644LT6;65366540;INLAND ENERGY SAC;187039;20600676084;1361377;;3,49;;;;;;;;;;1;2021;15/02/2021;; 79.300,42 ;;30;      ;      ; 229.929,280 ;31/12/2020;31/01/2021;;;;;;;;;;;;;;;;0;;
LIMAPUCD;PERU;20252575457;CENTURYLINK PERU S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Lima;AV. MANUEL OLGUIN NRO. 395 URB. LOS GRANADOS- LIMA - LIMA - SANTIAGO DE SURCO;LIMA;LIMA;J644LT6;65366540;INLAND ENERGY SAC;187039;20600676084;1361377;;3,49;;;;;;;;;4573;12;2020;15/01/2021;31/12/2020; 74.265,92 ;;30;      ;      ; 211.997,100 ;30/11/2020;31/12/2020;;;;;;;;;;;;;;;;0;;
LIMAPUCD;PERU;20252575457;CENTURYLINK PERU S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Lima;AV. MANUEL OLGUIN NRO. 395 URB. LOS GRANADOS- LIMA - LIMA - SANTIAGO DE SURCO;LIMA;LIMA;J644LT6;65366540;INLAND ENERGY SAC;187039;20600676084;1359964;;3,49;;;;;;;;;4572;12;2020;15/01/2021;31/12/2020; 371.693,56 ;;30;      ;      ; 1.098.585,140 ;30/11/2020;31/12/2020;;;;;;;;;;;;;;;;0;;
LIMAPUCD;PERU;20252575457;CENTURYLINK PERU S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Lima;AV. MANUEL OLGUIN NRO. 395 URB. LOS GRANADOS- LIMA - LIMA - SANTIAGO DE SURCO;LIMA;LIMA;J644LT6;65366540;INLAND ENERGY SAC;187039;20600676084;;;3,49;;;;;;;;;;12;2020;15/01/2021;31/12/2020; 74.265,93 ;;30;      ;      ; 416.347,100 ;30/11/2020;31/12/2020;;;;;;;;;;;;;;;;0;;
LIMAPUCD;PERU;20252575457;CENTURYLINK PERU S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Lima;AV. MANUEL OLGUIN NRO. 395 URB. LOS GRANADOS- LIMA - LIMA - SANTIAGO DE SURCO;LIMA;LIMA;J644LT6;65366540;INLAND ENERGY SAC;187039;20600676084;1359964 - 5;;3,49;;;;;;;;;0;12;2020;15/01/2021;31/12/2020; 371.693,57 ;;30;      ;      ; 1.098.585,140 ;30/11/2020;31/12/2020;;;;;;;;;;;;;;;;0;;
LIMAPUCD;PERU;20252575457;CENTURYLINK PERU S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Lima;AV. MANUEL OLGUIN NRO. 395 URB. LOS GRANADOS- LIMA - LIMA - SANTIAGO DE SURCO;LIMA;LIMA;J644LT6;65366540;INLAND ENERGY SAC;187039;20600676084;1359964 - 5;;3,49;;;;;;;;;;1;2021;15/02/2021;; 378.809,24 ;;30;;; 1.136.608,300 ;30/11/2020;31/12/2020;;;;;;;;;;;;;;;;0;;
QITOECFL;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Datacenter Carcelen Quito;N77C ESQ JUAN PABLO BARREZUETA / CARCELÉN - QUITO;QUITO;QUITO;J637LT6;65366540;Empresa Eléctrica Quito S.A.E.E.Q.;188693;;001-999-047210850;1001941655;0;;;;;;;;;;1;2021;19/02/2021;19/02/2021; 19.162,76 ;;31; 1.373,360 ; 1.511,080 ; 156.989,400 ;02/01/2021;01/02/2021; 265,620 ;;;;;;;;;;;;;;;0;;
GYQLECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Guayaquil;CAMPUS POLITECNICO VIA PERIMETRAL / PROSPERINA PB / XIMENA - GUAYAQUIL;GUAIAQUIL;GUAIAQUIL;J637LT6;65366540;Empresa Eléctrica Pública Estratégica Corporación Nacional de Electricidad CNEL EP;188693;;148-999-026490157;1138366;0;;;;;;;;;;1;2021;28/01/2021;; 8.930,32 ;;30;;; 96.451,200 ;23/12/2020;21/01/2021; 158,300 ;;;;;;;;;;;;;;;0;;
QITOECAQ;EQUADOR;1790000000000;CENTURYLINKECUADOR S.A (LEVEL 3 ECUADOR LVLT S.A.);TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Telepuerto Quito;OE9 JUAN DIAZ N37-11 N36A RODRIGO MURIEL / IÑAQUITO ALTO PB / RUMIPAMBA - QUITO;QUITO;QUITO;J637LT6;65366540;Empresa Eléctrica Quito S.A.E.E.Q.;188693;;001-999-047210849;50000846;0;;;;;;;;;;1;2021;20/01/2021;; 26.935,81 ;;31;;; 223.551,040 ;02/01/2021;01/02/2021; 344,180 ;;;;;;;;;;;;;;;0;;
LURNPUAA;PERU;20252575457;CENTURYLINK PERU S.A.;CABLE STATION;CABLE STATION;CONVENCIONAL;CONSUMO;Cable Landing Lurin;;Villa El Salvador;;J644LT6;65366540;INLAND;187039;;;;3,49;;;;;;;;;;1;2021;;; 67.905,23 ;;31;;; 229.929,280 ;31/12/2020;31/01/2021; 350,000 ;;;;;;;;;;;;;;;0;;
LIMAPUCD;PERU;20252575457;CENTURYLINK PERU S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Lima;AV. MANUEL OLGUIN NRO. 395 URB. LOS GRANADOS- LIMA - LIMA - SANTIAGO DE SURCO;LIMA;LIMA;J644LT6;65366540;INLAND ENERGY SAC;187039;20600676084;3,40E+11;;3,49;;;;;;;;;;1;2021;;; 324.475,07 ;;31;;; 1.136.608,300 ;31/12/2020;31/01/2021; 1.622,000 ;;;;;;;;;;;;;;;0;;
BNARAGMS;ARGENTINA;;;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Artigas;;Buenos Aires;;J638LT6;65366540;EDENOR;190465;;5393000000;;107,5268817;;;;;;;;;;1;2021;;; 7.091.115,29 ;;32;;; 1.793.400,000 ;13/01/2021;13/02/2021; 2.704,000 ;;;;;;;;;;;;;;;0;;
CRDBAGAS;ARGENTINA;;;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Cordoba;;Cordoba;;J638LT6;65366540;EPEC;191687;;680624 (Contrato 00934269/01);;107,5268817;;;;;;;;;;1;2021;;; 384.390,07 ;;32;;; 73.210,000 ;31/12/2020;31/01/2021; 200,000 ;;;;;;;;;;;;;;;0;;
RSRIAGAL;ARGENTINA;;;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Rosario;;Rosario;;J638LT6;65366540;Empresa Provincial de la Energía de Santa Fe;191727;;700000289;;107,5268817;;;;;;;;;;1;2021;;; 286.359,53 ;;31;;; 68.400,000 ;01/01/2021;31/01/2021; 141,000 ;;;;;;;;;;;;;;;0;;
VPRSCHAF;CHILE;96.896.440-2;Level 3 Chile S A;CABLE STATION;CABLE STATION;CONVENCIONAL;CONSUMO;Cable Landing Valparaiso;Av Kennedy 5735 Of 802 Torre Poniente, Las;VALPARAISO;VALPARAISO;J645LT1;61210005;Chilquinta Energía S.A;189909;;526779;;769,23;;;;;;;;;;1;2021;;; 12.737.471,00 ;;31;;; 122.400,000 ;07/01/2021;07/02/2021; 185,400 ;;;;;;;;;;;;;;;0;;
SNTGCHHN;CHILE;96.896.440-2;CENTURY LINK CHILE S.A.;TELEPORTO;TELEPORTO;CONVENCIONAL;CONSUMO;Gateway Santiago;;Santiago;;J645LT6;65366540;Enel;188248;;1603168-2;;769,2307692;;;;;;;;;;1;2021;;; 88.180.466,00 ;;31;;; 1.212.447,000 ;31/12/2020;31/01/2021; 1.653,000 ;;;;;;;;;;;;;;;0;;
